id_establecimiento,id_departamento,jardin_infantes,primario,secundario
1921,02113,,,
1922,02113,,,1
1925,02108,1,,
1926,02104,1,,
1927,02115,1,,
1928,02104,1,,
1929,02104,1,,
1930,02115,1,,
1931,02111,1,,
1932,02112,1,,
1933,02111,1,,
1934,02111,1,,
1935,02109,1,,
1936,02108,1,,
1937,02108,1,,
1938,02104,1,,
1939,02101,1,,
1940,02103,1,1,
1941,02113,,,1
1942,02105,1,,
1943,02107,1,1,
1944,02114,1,,
1947,02113,1,1,1
1948,02103,,,
1949,02113,,,
1950,02101,1,,
1951,02108,,,1
1952,02101,,,
1954,02111,,1,
1957,02107,1,,
1959,02105,,,
1960,02107,,,
1961,02107,1,,
1962,02108,,,
1963,02109,1,,
1964,02108,,1,
1965,02112,,,1
1969,02104,,1,
1970,02104,,1,
1971,02101,,,
1972,02115,1,1,1
1973,02103,,1,1
1974,02115,1,1,
1975,02103,,,
1976,02114,,,
1977,02114,,,
1978,02104,,,1
1986,02108,1,,
1987,02114,,,
1988,02113,1,,
1989,02101,,,
1990,02101,,,
1991,02102,1,,
1992,02105,,,
1993,02104,,,
1994,02105,,,
1995,02102,,,
1996,02101,,,
1997,02102,,,
1998,02106,,,
1999,02106,,,
2000,02109,,,
2004,02108,,,1
2016,02111,1,1,
2069,02103,,,
2070,02102,,,
2071,02103,,,
2072,02107,,,
2073,02102,1,,
2074,02110,1,1,
2075,02114,,,
2077,02102,,,
2078,02101,,,
2079,02115,1,,
2080,02102,,,
2089,02113,,,1
2093,02115,1,,
2094,02109,1,,
2095,02102,,,
2102,02114,1,1,
2104,02103,,,
2105,02108,1,,
2108,02101,,,1
2115,02111,,,1
2116,02104,,,1
2121,02108,1,,
2122,02108,1,,
2123,02108,1,,
2124,02108,1,,
2125,02108,1,,
2126,02109,,,1
2127,02110,,,
2128,02110,1,,
2129,02110,1,,
2131,02101,,,
2132,02102,,,
2133,02103,,,
2134,02113,,,
2135,02108,,,
2136,02115,,,
2172,02104,,,
2173,02108,,1,
2174,02105,,,
2175,02104,1,,
2176,02101,1,,
2177,02104,1,,
2182,02115,,,1
2183,02103,,,
2184,02101,,,
2185,02113,,,
2186,02109,,,
2187,02111,1,,
2198,02101,,,
2199,02115,,,1
2200,02104,,,1
2202,02102,1,,
2203,02113,,,
2204,02102,1,,
2206,02111,1,,
2211,02115,1,,
2251,02102,1,,
2269,02104,1,,
2313,02103,,,
2315,02105,,,
2316,02110,,,
2317,02101,,,
2326,02104,1,,
2327,02114,,,
2328,02107,,1,
2331,02107,,,1
2348,02101,,,
2351,02104,1,,1
2352,02104,,1,
2357,02114,,,
2358,02114,1,1,1
2359,02108,1,,
2360,02104,1,,
2361,02108,1,,
2366,02108,,1,
2369,02101,1,,
2370,02102,,1,1
2371,02112,1,,
2372,02101,,,
2373,02102,,,
2374,02115,,,
2375,02103,,,
2376,02105,,,
2377,02115,1,1,
2378,02107,1,1,1
2380,02104,1,1,1
2381,02104,1,,
2382,02113,,,
2383,02114,,,
2393,02104,,,1
2394,02103,,,
2399,02101,,,
2400,02103,,,
2401,02108,,,
2409,02108,1,,
2413,02109,,,1
2414,02102,1,,
2418,02101,,,
2419,02113,,,
2420,02105,1,1,
2424,02112,1,,
2425,02108,,,1
2426,02106,,,1
2427,02108,,,1
2428,02102,,,
2430,02113,,,
2431,02106,,,
2432,02109,,,
2433,02113,1,,
2434,02110,1,,
2437,02103,,,
2439,02112,1,1,
2442,02105,1,,
2443,02102,1,,
2451,02108,1,,
2452,02102,1,,
2453,02104,,1,
2454,02102,1,1,1
2457,02109,1,,
2458,02108,1,,
2459,02108,,,
2460,02101,,,
2461,02108,1,,
2462,02103,1,,
2463,02101,,,
2464,02114,1,,
2469,02108,1,,
2472,02110,1,,
2478,02103,,,
2482,02110,1,,
2483,02108,1,,
2484,02104,1,,
2486,02108,1,,
2487,02114,,,
2488,02108,,,1
2489,02108,,,1
2490,02108,,1,
2492,02108,1,,
2493,02101,,,
2494,02102,,,
2495,02102,,,
2496,02101,,,
2497,02112,,,
2500,02113,,1,1
2503,02113,1,,
2504,02104,1,,
2507,02108,,1,
2508,02108,1,,
2509,02101,1,,
2516,02102,,,
2519,02113,1,,
2520,02103,1,,
2521,02101,,,1
2541,02109,,,1
2562,02110,,,1
2563,02112,,,1
2564,02104,,,1
2565,02110,,,1
2566,02108,,,1
2567,02105,,,1
2568,02110,,,1
2570,02108,1,,
2571,02112,1,,
2572,02104,1,,
2573,02102,,,
2574,02107,1,,
2575,02110,1,1,
2577,02107,1,,
2578,02106,1,1,
2580,02103,,,
2585,02101,,,
2586,02105,,,
2588,02108,1,,
2589,02109,1,,
2591,02103,1,,
2592,02115,1,,
2593,02108,1,,
2595,02113,1,,
2596,02112,1,,
2597,02109,,,1
2598,02104,,1,1
2599,02101,,,1
2601,02108,,1,
2602,02108,,1,
2603,02101,1,,
2604,02101,1,,
2605,02101,,,
2606,02103,,,
2607,02101,,,
2608,02109,1,,
2609,02109,1,,
2610,02101,,1,
2611,02108,1,,
2612,02104,1,,
2613,02109,,1,
2615,02107,,,
2616,02105,,,
2620,02101,1,,
2621,02108,1,,
2623,02110,1,,
2624,02111,1,,
2625,02104,1,,
2626,02106,1,,
2629,02104,1,,
2631,02113,1,,
2632,02104,1,,
2633,02108,1,,
2634,02110,,1,
2635,02108,,1,
2636,02104,,1,
2637,02108,,1,
2638,02101,1,,
2639,02101,1,,
2640,02106,1,,
2641,02102,1,,
2642,02114,1,,
2643,02107,1,,
2644,02106,1,,
2645,02104,1,,
2646,02107,1,,
2647,02104,,,
2648,02106,1,,
2649,02113,1,,
2651,02112,1,,
2652,02101,,,
2653,02111,1,,
2654,02105,,,
2655,02115,1,,
2656,02105,1,,
2657,02104,1,,
2660,02102,1,,
2671,02103,1,,
2672,02106,1,,
2673,02104,1,,
2674,02103,1,,
2675,02101,1,,
2676,02104,,1,
2680,02105,1,,
2681,02106,1,,
2683,02114,1,,
2685,02111,1,,
2686,02106,1,,
2687,02105,1,,
2735,02115,1,,
2737,02101,,,
2742,02106,1,,
2744,02110,1,,
2746,02101,1,,
2747,02114,,,
2748,02101,,,
2750,02101,,,1
2751,02101,,,1
2752,02102,,,1
2753,02104,,,
2754,02102,,,
2755,02101,,,
2756,02106,1,1,1
2757,02114,1,,
2758,06049,1,,
2759,06049,,1,
2760,06427,,1,
2761,06427,1,1,
2762,06568,,,
2763,06568,,1,
2764,06568,,1,
2765,06568,,1,
2766,06408,,,1
2767,06408,,1,
2768,06408,1,,
2769,06408,,1,
2770,06408,,1,
2771,06408,,1,
2772,06408,1,,
2774,06408,,1,
2780,06408,,1,
2781,06408,1,,
2782,06854,1,,
2783,06854,1,,
2787,06497,,1,
2788,06497,,,
2790,06497,,,1
2791,06413,,1,
2792,06413,1,,
2793,06413,,1,
2794,06413,1,,
2795,06413,,1,
2796,06413,,1,
2797,06413,1,,
2798,06413,1,,
2799,06413,,1,
2800,06410,,1,
2801,06568,1,,
2802,06357,1,,
2803,06854,1,,
2804,06854,,,1
2805,06357,,,1
2807,06357,,,1
2809,06476,,1,
2810,06476,,1,
2811,06476,,1,
2812,06357,,1,
2813,06357,1,,
2814,06357,,1,
2815,06357,1,,
2816,06357,,1,
2817,06357,1,,
2818,06568,,,1
2819,06760,,1,
2820,06778,,1,
2821,06778,,,1
2822,06778,1,,
2823,06410,1,1,
2824,06410,1,,
2825,06760,1,,
2826,06476,,1,
2827,06476,,1,
2828,06476,1,,
2829,06476,1,,
2830,06476,,,
2832,06410,1,,
2833,06760,1,,
2835,06760,1,,
2836,06412,1,,
2837,06357,,1,
2838,06357,1,,
2839,06357,,1,
2840,06760,,,1
2841,06760,,1,
2842,06568,,1,
2843,06410,1,,
2844,06568,1,,
2845,06568,,1,
2846,06412,,1,
2847,06412,1,1,
2848,06476,,1,
2849,06476,,1,
2850,06357,,1,
2851,06760,1,,
2852,06778,,,1
2853,06408,1,,
2854,06410,1,,
2856,06410,1,,
2857,06410,1,,
2858,06408,,,
2859,06408,,,
2861,06408,1,,
2862,06408,,1,
2864,06408,,1,
2865,06410,,1,
2866,06410,1,1,
2868,06410,1,,
2869,06410,,1,
2870,06410,1,,
2871,06568,1,,
2872,06568,,,1
2874,06357,,,1
2875,06760,,1,
2876,06760,1,1,
2877,06760,,1,
2878,06412,,,
2879,06218,1,,
2880,06218,,1,
2881,06218,,1,
2882,06218,1,,
2883,06568,,1,
2884,06568,1,,
2885,06568,1,,
2886,06568,,1,
2887,06568,1,,
2888,06568,,1,
2889,06568,1,,
2890,06408,,1,
2891,06408,,1,
2892,06770,,1,
2894,06770,1,,
2895,06770,1,,
2897,06770,,1,
2898,06791,1,,
2899,06882,,,
2900,06882,1,,
2901,06882,,1,
2902,06882,,1,
2903,06882,1,,
2908,06882,1,,
2909,06882,,,1
2910,06760,,1,
2911,06760,,1,
2912,06357,,1,
2913,06357,,1,
2914,06357,1,,
2915,06357,,1,
2916,06882,1,,
2917,06882,1,,
2918,06882,1,,
2919,06882,1,,
2920,06840,1,,
2921,06371,1,,
2922,06371,,1,
2923,06371,,1,
2924,06371,,,1
2925,06840,1,,
2926,06126,1,1,
2927,06412,,1,
2928,06371,1,1,
2929,06760,1,,
2930,06515,1,1,
2931,06882,1,,
2934,06412,1,,
2935,06412,,1,
2937,06760,,1,
2938,06760,1,,
2939,06760,,1,
2940,06515,,1,
2941,06412,,1,
2942,06357,,,
2943,06357,1,,
2944,06840,1,,
2945,06840,1,,
2946,06760,,,1
2949,06351,,,
2950,06351,1,,
2951,06351,1,,
2952,06351,1,,
2953,06351,,,1
2954,06351,,,1
2955,06568,,1,
2957,06568,,1,
2958,06410,,1,
2959,06410,,1,
2960,06410,1,,
2961,06126,1,,
2962,06126,,1,
2963,06126,1,,
2964,06126,,1,
2965,06126,1,,
2967,06126,,1,
2968,06126,,1,
2969,06126,,1,
2970,06126,1,,
2971,06126,,1,
2972,06126,,1,
2973,06126,,1,
2974,06882,1,,
2975,06882,1,,
2976,06882,,1,
2977,06126,1,,
2978,06126,,1,
2979,06126,,1,
2984,06357,,,1
2985,06357,1,1,
2986,06357,,1,
2987,06357,1,,
2988,06357,,1,
2989,06357,,,1
2991,06760,,1,
2992,06760,,1,
2993,06760,,,1
2994,06412,,1,
2995,06760,,1,
2996,06760,1,,
2997,06760,1,1,
2998,06760,,1,
3001,06203,1,,
3002,06602,1,,
3003,06602,1,,
3004,06602,1,,
3005,06770,1,,
3006,06700,,1,
3007,06700,,1,
3009,06700,,,1
3010,06700,,1,
3011,06700,,,1
3012,06700,,1,
3013,06700,,1,
3016,06700,,1,
3017,06126,1,,
3018,06126,,1,
3019,06126,,1,
3020,06203,1,,
3021,06218,,1,
3026,06357,1,,
3027,06357,1,,
3028,06833,,1,
3029,06833,,1,
3030,06833,1,1,
3031,06833,,1,
3032,06203,1,,
3033,06203,,1,
3034,06833,,1,
3035,06833,,1,
3036,06833,,1,
3037,06833,,1,
3038,06357,,1,
3039,06357,,1,
3040,06357,,1,
3041,06357,1,,
3042,06357,,,1
3044,06833,,1,
3045,06833,,1,
3046,06833,,1,
3047,06833,,1,
3048,06833,,1,
3049,06749,,1,
3050,06749,1,,
3051,06749,,,1
3052,06749,1,,
3053,06749,,1,
3054,06749,,1,
3055,06749,,1,
3056,06749,1,,
3058,06322,,1,
3059,06322,,1,
3060,06322,,1,
3061,06833,,1,
3062,06833,,1,
3063,06833,1,,
3064,06833,,1,
3065,06833,,1,
3066,06833,,1,
3067,06833,,1,
3069,06833,1,,
3070,06833,1,,
3072,06875,,,1
3073,06875,,1,
3074,06875,1,1,
3075,06875,,1,
3076,06875,,1,
3078,06875,,1,
3079,06875,1,,
3080,06218,1,,
3081,06218,1,,
3082,06218,,1,
3083,06218,,1,
3084,06218,,1,
3085,06218,,1,
3086,06875,1,,
3087,06875,,1,
3088,06875,,1,
3089,06357,1,,
3090,06875,,1,
3091,06875,,1,
3092,06875,,1,
3094,06833,1,,
3095,06833,1,,
3096,06833,1,,
3097,06833,1,,
3098,06833,1,,
3099,06833,1,,
3100,06833,1,,
3101,06218,,1,
3102,06218,,1,
3103,06218,,1,
3104,06218,,1,
3105,06218,,1,
3106,06218,,1,
3107,06218,,1,
3108,06218,,1,
3109,06218,,1,
3110,06218,,1,
3111,06218,,1,
3112,06218,,1,
3113,06218,,1,
3114,06218,,1,
3115,06218,,1,
3116,06218,,1,
3117,06371,1,,
3118,06371,,1,
3119,06371,,1,
3121,06371,1,,
3122,06371,,1,
3123,06371,,1,
3124,06515,,1,
3125,06515,,,1
3126,06515,,1,
3127,06515,,1,
3128,06515,1,1,
3129,06515,1,,
3130,06515,,1,
3131,06515,1,,
3132,06547,,1,
3133,06547,,1,
3134,06547,1,,
3135,06238,,1,
3136,06238,,,1
3137,06238,1,,
3138,06238,1,,
3139,06882,1,,
3140,06778,,1,
3141,06778,,1,
3142,06371,,,1
3143,06063,,1,
3144,06063,,1,
3145,06063,,1,
3147,06063,1,1,
3148,06063,1,,
3149,06063,,1,
3151,06568,1,,
3152,06568,,1,
3153,06568,1,,
3156,06568,1,,
3157,06568,,1,
3158,06568,,,1
3160,06410,1,,
3161,06410,,,
3163,06410,,,1
3164,06410,1,1,
3165,06410,1,,
3166,06410,1,,
3167,06063,1,,
3168,06410,,,
3169,06568,,1,
3170,06560,,1,
3171,06560,,1,
3172,06560,,1,
3173,06826,,,1
3174,06826,,1,
3175,06826,1,,
3176,06826,,1,
3177,06826,,1,
3178,06063,,,1
3180,06791,,1,
3181,06568,,,1
3182,06568,,1,
3183,06568,1,,
3184,06568,,1,
3186,06410,,1,
3187,06410,,1,
3189,06410,,1,
3190,06063,,1,
3191,06441,1,,
3193,06441,1,,
3194,06357,,,
3195,06357,1,,
3196,06357,1,,
3197,06357,,1,
3198,06462,,1,
3199,06441,,1,
3200,06568,1,,
3201,06568,,1,
3202,06568,1,,
3205,06568,,1,
3206,06568,1,,
3207,06568,1,,
3208,06568,,1,
3209,06568,1,,
3210,06462,1,,
3212,06568,,,1
3213,06882,1,,
3214,06568,1,,
3215,06568,,1,
3216,06568,1,,
3217,06568,1,,
3219,06568,,,1
3220,06408,,,1
3221,06568,,,
3222,06410,,1,
3223,06408,1,,
3224,06408,1,,
3225,06882,,1,
3226,06568,,1,
3227,06882,,1,
3228,06882,1,,
3229,06161,,1,
3230,06161,,1,
3231,06161,,1,
3232,06161,,,
3233,06735,,,
3234,06105,,1,
3235,06154,,1,
3236,06154,,1,
3237,06154,,1,
3238,06154,,1,
3239,06154,,,1
3242,06154,,1,
3243,06154,,1,
3245,06154,1,,
3246,06154,,1,
3247,06770,,,1
3248,06515,1,,
3249,06770,,1,
3250,06770,,1,
3256,06412,1,,
3257,06049,,1,
3258,06049,,1,
3259,06049,,1,
3260,06049,,1,
3261,06049,,1,
3262,06049,,1,
3263,06049,,1,
3265,06049,,1,
3266,06049,,1,
3267,06049,,1,
3268,06049,,1,
3269,06049,,1,
3270,06049,,1,
3271,06049,,1,
3272,06049,1,,
3273,06049,,1,
3275,06049,,1,
3276,06049,,1,
3277,06049,,1,
3278,06049,1,,
3279,06049,,1,
3280,06196,,1,
3282,06196,,1,
3283,06196,,1,
3284,06196,,1,
3285,06196,,1,
3286,06392,,1,
3287,06392,,1,
3288,06392,1,,
3289,06655,,1,
3290,06655,,1,
3291,06655,,1,
3292,06655,,1,
3293,06655,,1,
3294,06655,,1,
3295,06655,,1,
3296,06655,,1,
3297,06655,,1,
3298,06655,,1,
3299,06655,,,1
3300,06655,1,,
3301,06655,1,,
3302,06655,1,,
3303,06655,1,,
3305,06505,1,,
3306,06505,,1,
3307,06505,,1,
3308,06505,,1,
3309,06505,,1,
3310,06505,,1,
3311,06505,,1,
3312,06505,,1,
3313,06505,,1,
3314,06505,,1,
3315,06505,,1,
3316,06655,,1,
3317,06655,,,
3318,06609,1,,
3319,06854,,1,
3320,06854,,1,
3321,06854,,1,
3322,06385,1,,
3323,06476,,1,
3324,06476,,1,
3325,06476,,1,
3328,06476,,1,
3330,06476,1,,
3331,06476,,1,
3332,06791,,1,
3333,06791,1,,
3334,06791,,1,
3336,06791,,1,
3337,06791,,1,
3338,06791,,1,
3339,06791,,1,
3340,06791,,1,
3343,06791,,1,
3344,06791,,1,
3345,06791,,1,
3346,06134,,1,
3347,06441,,1,
3348,06441,,1,
3349,06826,1,,
3351,06441,,,1
3352,06441,,1,
3355,06441,,1,
3356,06441,1,,
3358,06441,,1,
3359,06441,1,,
3361,06441,,1,
3363,06441,1,,
3364,06441,,1,
3366,06441,,,
3367,06441,1,,
3370,06084,,,1
3372,06084,1,,
3373,06084,1,,
3374,06084,,1,
3375,06112,,,1
3378,06441,,1,
3381,06826,,1,
3382,06826,1,,
3383,06826,1,,
3384,06826,,1,
3385,06826,,1,
3386,06826,1,,
3387,06560,1,,
3388,06826,,1,
3389,06826,,1,
3390,06826,,1,
3391,06826,,1,
3392,06441,1,,
3393,06735,,1,
3394,06735,,1,
3395,06735,,1,
3396,06735,,1,
3398,06231,1,,
3399,06231,1,,
3400,06231,1,,
3401,06231,,1,
3402,06231,,1,
3403,06231,,1,
3404,06231,,1,
3405,06231,,1,
3406,06231,,1,
3408,06231,1,,
3410,06231,,,1
3411,06231,,1,
3412,06231,,1,
3414,06224,1,,
3415,06028,1,,
3418,06105,1,,
3420,06105,1,,
3422,06119,,1,
3423,06119,,1,
3424,06343,,1,
3425,06343,,1,
3426,06343,,1,
3427,06343,,1,
3429,06028,1,,
3430,06791,,1,
3431,06791,,1,
3432,06791,,1,
3433,06791,,1,
3436,06791,,1,
3437,06791,,1,
3438,06791,,,1
3439,06791,1,,
3440,06791,1,,
3441,06638,1,,
3442,06638,1,,
3444,06077,,1,
3445,06077,,1,
3446,06623,,1,
3451,06763,1,,
3452,06028,1,,
3453,06028,1,,
3455,06763,,1,
3456,06028,1,,
3457,06028,1,,
3458,06028,1,,
3459,06028,1,,
3460,06770,1,,
3462,06770,1,,
3463,06770,,1,
3464,06408,1,,
3465,06749,1,,
3469,06749,,1,
3470,06749,1,,
3471,06686,1,,
3472,06686,1,,
3477,06763,,1,
3478,06665,1,,
3480,06105,,1,
3481,06105,,1,
3482,06105,,1,
3483,06105,,1,
3484,06105,,1,
3485,06763,1,,
3487,06588,1,,
3488,06588,,1,
3489,06588,,1,
3490,06588,,1,
3491,06763,,1,
3492,06763,,,1
3493,06763,,,1
3494,06763,,1,
3495,06028,,1,
3496,06028,,1,
3497,06763,1,,
3498,06763,1,,
3499,06763,1,,
3500,06077,,1,
3501,06077,,1,
3502,06077,,1,
3503,06077,,1,
3505,06077,,1,
3507,06077,,1,
3508,06077,,1,
3509,06077,,1,
3510,06077,1,,
3511,06028,,1,
3512,06028,1,,
3514,06861,1,,
3515,06861,,1,
3516,06861,1,,
3517,06861,,1,
3518,06861,1,,
3519,06861,1,,
3520,06490,,1,
3521,06490,,1,
3522,06490,1,,
3525,06490,1,,
3526,06490,,,1
3527,06490,,1,
3528,06035,1,,
3530,06035,,1,
3534,06014,1,,
3535,06014,1,,
3536,06014,1,,
3537,06693,,1,
3538,06693,,1,
3539,06693,,1,
3540,06693,,1,
3542,06351,,1,
3543,06351,,1,
3545,06351,,1,
3546,06351,,1,
3547,06351,,1,
3548,06351,,1,
3549,06351,,1,
3550,06351,,1,
3551,06351,,1,
3553,06574,,1,
3554,06574,,1,
3555,06658,1,,
3556,06658,1,,
3557,06658,1,,
3558,06658,1,,
3559,06658,1,,
3560,06658,1,,
3561,06658,1,,
3562,06658,,1,
3563,06658,,1,
3564,06658,,1,
3565,06427,1,1,
3566,06679,,1,
3567,06210,,1,
3568,06210,,1,
3569,06665,,1,
3570,06665,,1,
3571,06427,1,1,
3572,06392,,1,
3573,06392,,1,
3574,06392,,1,
3575,06392,1,,
3576,06392,,1,
3578,06392,,1,
3579,06392,1,,
3583,06638,1,,
3584,06638,,1,
3585,06638,,1,
3586,06638,,,1
3587,06638,1,,
3588,06638,,1,
3589,06028,1,,
3590,06028,1,,
3591,06028,,1,
3592,06028,,,1
3593,06028,,1,
3594,06028,,1,
3596,06651,1,,
3597,06651,,1,
3598,06651,,1,
3599,06434,1,,
3600,06434,,,1
3601,06434,,1,
3603,06434,,1,
3607,06595,,1,
3608,06595,,1,
3609,06595,,1,
3610,06595,,1,
3611,06595,,1,
3612,06840,1,,
3614,06840,1,,
3616,06840,,1,
3617,06665,,,1
3618,06665,,1,
3619,06798,,1,
3620,06798,,1,
3621,06861,1,,
3622,06861,1,,
3623,06270,,,
3624,06270,,1,
3626,06007,,1,
3627,06007,1,,
3628,06270,1,,
3629,06270,,1,
3630,06490,1,,
3631,06490,1,1,
3632,06490,,1,
3633,06490,1,,
3634,06749,,1,
3635,06861,1,,
3636,06581,,1,
3637,06490,,1,
3638,06490,1,,
3640,06490,1,,
3641,06490,,,1
3642,06490,,1,
3643,06505,,,
3644,06505,,,
3646,06505,,1,
3647,06505,1,1,
3653,06505,1,,
3654,06505,1,,
3655,06505,,1,
3656,06505,1,,
3657,06505,,1,
3658,06505,,1,
3659,06505,,1,
3660,06505,,1,
3661,06505,,1,
3662,06505,1,,
3663,06505,,1,
3664,06505,,1,
3665,06840,,1,
3666,06840,1,,
3667,06840,1,,
3668,06840,1,,
3669,06840,,1,
3670,06091,,1,
3671,06091,,1,
3673,06091,1,,
3674,06091,,1,
3675,06091,1,,
3676,06105,1,,
3677,06105,1,,
3678,06840,1,,
3679,06840,,1,
3680,06840,1,,
3681,06840,,1,
3682,06840,1,,
3683,06840,,1,
3684,06861,,1,
3685,06224,,,
3686,06091,,1,
3687,06091,1,,
3688,06861,,,1
3689,06861,,1,
3691,06840,1,,
3692,06840,1,,
3693,06840,1,,
3694,06260,,1,
3695,06260,1,,
3696,06260,,,1
3697,06091,,1,
3698,06091,,1,
3700,06161,,1,
3701,06161,,1,
3702,06161,,1,
3704,06161,,1,
3705,06161,1,,
3706,06161,,1,
3707,06161,,,1
3708,06063,,1,
3709,06063,,1,
3710,06063,,1,
3712,06063,,1,
3713,06063,,1,
3714,06063,,1,
3718,06749,1,,
3720,06749,1,,
3721,06749,1,,
3722,06749,,1,
3726,06749,,1,
3727,06749,,1,
3728,06749,,1,
3729,06749,,1,
3730,06749,1,,
3731,06749,1,,
3732,06749,1,,
3733,06749,,1,
3734,06749,,1,
3735,06749,,1,
3736,06749,,1,
3737,06749,,1,
3738,06154,,1,
3740,06196,,1,
3741,06196,,1,
3742,06196,,1,
3743,06196,,1,
3744,06651,1,,
3745,06651,1,,
3747,06651,,1,
3748,06651,,1,
3749,06651,,1,
3750,06651,,1,
3751,06651,,1,
3752,06651,,1,
3753,06651,,,1
3754,06651,,,1
3755,06084,1,,
3756,06084,,1,
3757,06084,1,,
3758,06084,,1,
3759,06084,1,,
3760,06798,,1,
3761,06105,,1,
3762,06203,,1,
3763,06203,,1,
3764,06203,,1,
3765,06203,,1,
3766,06203,,1,
3767,06763,,1,
3769,06763,1,,
3774,06854,1,,
3775,06854,,,1
3776,06854,,,1
3777,06854,,1,
3778,06854,,1,
3779,06854,1,1,
3780,06854,,1,
3781,06854,,1,
3782,06854,,1,
3783,06854,1,,
3785,06854,,1,
3787,06854,,1,
3788,06854,,1,
3789,06854,,1,
3790,06854,,1,
3791,06854,,1,
3792,06854,1,1,
3794,06854,,1,
3795,06854,1,,
3796,06854,,1,
3797,06854,1,1,
3798,06854,1,,
3799,06854,,1,
3800,06854,1,1,
3801,06854,,1,
3802,06854,,1,
3803,06854,,1,
3804,06112,,1,
3805,06112,,1,
3806,06112,,1,
3807,06112,,1,
3808,06112,,,
3809,06112,,1,
3810,06112,,1,
3812,06112,,1,
3813,06112,,1,
3814,06112,,1,
3819,06134,,1,
3821,06134,,1,
3822,06134,,1,
3823,06672,,1,
3824,06672,,1,
3825,06672,,1,
3826,06672,,1,
3827,06672,,1,
3828,06672,,1,
3829,06672,1,,
3830,06672,,1,
3831,06672,,1,
3832,06672,,1,
3833,06672,,1,
3834,06672,,1,
3836,06134,,1,
3837,06427,,1,
3838,06805,1,,
3839,06805,,1,
3840,06805,1,,
3841,06805,1,,
3842,06805,1,,
3843,06805,1,,
3844,06805,,1,
3845,06805,1,,
3846,06805,1,,
3847,06763,1,,
3848,06763,,1,
3849,06763,,1,
3850,06763,1,,
3851,06028,1,,
3852,06028,1,,
3853,06028,,1,
3854,06274,1,,
3855,06274,,1,
3857,06007,1,,
3858,06693,,1,
3859,06693,,1,
3860,06693,,1,
3861,06007,1,,
3862,06028,1,,
3864,06028,,1,
3865,06028,,1,
3866,06028,,1,
3867,06028,1,,
3869,06763,,1,
3870,06007,1,,
3871,06427,1,,
3873,06427,,1,
3874,06196,,1,
3875,06427,1,1,
3876,06805,,1,
3877,06105,,1,
3879,06105,,,1
3880,06693,1,,
3881,06693,1,,
3883,06763,1,,
3884,06763,,1,
3885,06028,1,,
3886,06028,1,,
3887,06028,1,,
3888,06028,1,,
3889,06665,,1,
3890,06665,1,,
3891,06665,1,,
3892,06224,,1,
3893,06427,,1,
3894,06274,,1,
3895,06427,1,1,
3896,06274,,1,
3897,06609,,,
3898,06609,,1,
3899,06609,,1,
3901,06609,,1,
3902,06882,,1,
3904,06882,,1,
3905,06252,,1,
3907,06252,,,1
3908,06252,,1,
3910,06252,1,,
3912,06252,1,,
3913,06252,,1,
3914,06252,,1,
3915,06252,,1,
3916,06252,1,,
3917,06406,1,,
3918,06406,,1,
3919,06406,,1,
3920,06406,,1,
3922,06245,,1,
3923,06245,1,,
3925,06245,1,,
3927,06245,,1,
3928,06245,,1,
3929,06245,,,
3930,06441,,,
3931,06441,,,
3932,06245,1,,
3933,06245,1,,
3934,06714,,,1
3935,06714,,1,
3936,06714,,1,
3938,06714,,1,
3940,06182,1,,
3941,06182,,1,
3942,06056,,,1
3943,06056,1,,
3944,06427,,1,
3949,06609,1,,
3950,06609,,1,
3951,06028,,1,
3952,06028,,1,
3953,06028,,1,
3954,06028,,,1
3955,06693,,1,
3956,06693,,1,
3957,06028,,,1
3959,06462,1,,
3960,06462,,1,
3961,06462,,1,
3962,06462,,1,
3964,06224,,1,
3965,06525,1,,
3966,06623,1,,
3967,06623,,,1
3968,06623,,1,
3973,06623,,1,
3974,06623,1,,
3975,06462,,,1
3976,06568,,1,
3977,06568,1,,
3978,06568,,1,
3979,06441,,,1
3980,06490,,1,
3981,06427,,1,
3982,06427,,1,
3983,06427,,1,
3988,06427,1,,
3989,06252,1,1,
3994,06252,,1,
3995,06693,,1,
3997,06091,,1,
3998,06091,1,,
3999,06224,,1,
4000,06224,1,,
4001,06861,,1,
4002,06882,,1,
4003,06882,1,,
4004,06231,,,1
4005,06231,,1,
4006,06231,,1,
4007,06231,,1,
4008,06231,,1,
4009,06231,,1,
4010,06231,,1,
4011,06231,,1,
4012,06231,,1,
4014,06224,,1,
4015,06280,,1,
4018,06343,,1,
4019,06343,,1,
4021,06490,,1,
4022,06490,1,,
4023,06490,,1,
4024,06490,1,1,
4025,06490,,1,
4026,06427,,1,
4027,06532,1,,
4028,06224,,1,
4031,06028,1,,
4032,06028,,1,
4033,06028,,1,
4034,06028,1,,
4035,06028,1,,
4036,06861,,1,
4038,06595,,1,
4039,06595,,1,
4040,06595,,1,
4041,06595,,1,
4042,06595,,1,
4045,06595,,1,
4046,06595,,1,
4047,06595,,1,
4049,06595,,1,
4050,06595,,1,
4051,06595,,1,
4052,06595,,1,
4053,06595,,1,
4054,06595,,1,
4055,06595,1,,
4057,06595,,1,
4058,06595,,1,
4059,06595,1,,
4060,06595,,1,
4061,06224,,1,
4063,06224,,1,
4064,06266,,1,
4065,06266,1,,
4067,06266,,1,
4068,06861,1,,
4069,06861,1,1,
4070,06189,,1,
4071,06189,1,,
4072,06189,,1,
4073,06189,,1,
